date,weather_code,temperature_2m_max,temperature_2m_min,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max
2023-10-19 00:00:00+00:00,53.0,8.3585005,6.3585,4.8999996,0.0,15.0,21.897945
2023-10-20 00:00:00+00:00,55.0,7.2584996,5.1584997,7.1,0.0,18.0,30.625402
2023-10-21 00:00:00+00:00,3.0,17.258501,6.1085,0.0,0.0,0.0,22.90743
2023-10-22 00:00:00+00:00,55.0,15.908501,8.7085,1.4000001,0.0,2.0,16.516901
2023-10-23 00:00:00+00:00,51.0,14.908501,8.2085,0.3,0.0,2.0,12.864649
2023-10-24 00:00:00+00:00,61.0,14.2085,9.9585,9.000001,0.0,10.0,17.782688
2023-10-25 00:00:00+00:00,51.0,13.4585,9.0585,0.1,0.0,1.0,16.808569
2023-10-26 00:00:00+00:00,61.0,11.408501,8.3585005,6.4999995,0.0,10.0,16.919998
2023-10-27 00:00:00+00:00,61.0,10.9585,8.5585,7.4000006,0.0,13.0,12.7279215
2023-10-28 00:00:00+00:00,53.0,11.9585,8.5585,4.7999997,0.0,13.0,11.367109
2023-10-29 00:00:00+00:00,61.0,16.2085,8.408501,5.1,0.0,11.0,27.238941
2023-10-30 00:00:00+00:00,3.0,15.3585005,11.2085,0.0,0.0,0.0,23.277834
2023-10-31 00:00:00+00:00,53.0,12.8585005,7.8585,3.6999996,0.0,12.0,34.387066
2023-11-01 00:00:00+00:00,51.0,14.4585,6.5084996,0.3,0.0,2.0,18.792551
2023-11-02 00:00:00+00:00,53.0,14.0085,8.408501,4.1,0.0,6.0,23.210928
2023-11-03 00:00:00+00:00,3.0,11.0585,7.9084997,0.0,0.0,0.0,17.81909
2023-11-04 00:00:00+00:00,53.0,11.158501,6.7085,1.7,0.0,3.0,24.74329
2023-11-05 00:00:00+00:00,63.0,12.408501,8.1085005,8.5,0.0,11.0,29.414444
2023-11-06 00:00:00+00:00,61.0,12.6085005,8.5085,2.5,0.0,4.0,31.700449
2023-11-07 00:00:00+00:00,3.0,11.908501,6.6584997,0.0,0.0,0.0,24.962307
2023-11-08 00:00:00+00:00,61.0,10.8085,6.0084996,1.4,0.0,2.0,25.49908
2023-11-09 00:00:00+00:00,51.0,11.658501,6.1085,0.3,0.0,2.0,21.897945
2023-11-10 00:00:00+00:00,51.0,10.8085,4.6085,0.2,0.0,2.0,19.406637
2023-11-11 00:00:00+00:00,51.0,9.1085005,3.1585,0.7,0.0,3.0,11.753877
2023-11-12 00:00:00+00:00,53.0,7.9084997,3.6085,1.1,0.0,5.0,15.893093
2023-11-13 00:00:00+00:00,61.0,9.908501,1.7085,4.5000005,0.0,5.0,24.923338
2023-11-14 00:00:00+00:00,51.0,12.7085,8.908501,1.0,0.0,7.0,36.088093
2023-11-15 00:00:00+00:00,53.0,9.3585005,4.7085,2.2000003,0.0,7.0,24.442911
2023-11-16 00:00:00+00:00,53.0,8.6085005,1.7585001,2.0,0.0,5.0,24.640942
2023-11-17 00:00:00+00:00,3.0,5.7584996,1.0585,0.0,0.0,0.0,26.200977
2023-11-18 00:00:00+00:00,51.0,6.2584996,1.8085,0.2,0.0,2.0,17.873556
2023-11-19 00:00:00+00:00,73.0,11.5585,3.8085,8.099999,0.56,17.0,25.812277
2023-11-20 00:00:00+00:00,63.0,11.0085,8.158501,16.499998,0.0,21.0,16.485485
2023-11-21 00:00:00+00:00,71.0,8.0585,-0.6415,1.1,0.07,3.0,18.057508
2023-11-22 00:00:00+00:00,3.0,0.8085,-4.0915003,0.0,0.0,0.0,23.977188
2023-11-23 00:00:00+00:00,71.0,10.8085,1.3085,4.8,0.07,10.0,42.18303
2023-11-24 00:00:00+00:00,75.0,6.5585,0.6585,0.7,2.5900002,7.0,34.597477
2023-11-25 00:00:00+00:00,73.0,3.0085,-0.79150003,0.1,0.21000001,2.0,21.533897
2023-11-26 00:00:00+00:00,3.0,0.8585,-2.9915,0.0,0.0,0.0,14.021525
2023-11-27 00:00:00+00:00,73.0,1.6585001,-2.5414999,0.1,1.75,11.0,22.101183
2023-11-28 00:00:00+00:00,73.0,0.1585,-5.4915004,0.0,1.12,9.0,22.702845
2023-11-29 00:00:00+00:00,73.0,0.8085,-3.5915,0.0,2.1000001,15.0,23.806318
2023-11-30 00:00:00+00:00,3.0,-1.0914999,-7.8915,0.0,0.0,0.0,15.978486
2023-12-01 00:00:00+00:00,3.0,-2.8415,-7.6915,0.0,0.0,0.0,8.78872
2023-12-02 00:00:00+00:00,3.0,-1.7414999,-4.6415,0.0,0.0,0.0,15.042659
2023-12-03 00:00:00+00:00,3.0,-0.9415,-5.5415,0.0,0.0,0.0,13.324863
2023-12-04 00:00:00+00:00,3.0,-0.79150003,-5.0915003,0.0,0.0,0.0,18.359999
2023-12-05 00:00:00+00:00,71.0,-0.3415,-3.4915,0.1,0.49,7.0,20.46941
2023-12-06 00:00:00+00:00,71.0,0.6085,-0.6915,1.0,0.7,11.0,15.379206
2023-12-07 00:00:00+00:00,3.0,1.0585,-0.8915,0.0,0.0,0.0,9.19939
2023-12-08 00:00:00+00:00,73.0,1.3585,-0.8415,0.1,1.12,4.0,21.178896
2023-12-09 00:00:00+00:00,53.0,4.6584997,0.7585,1.2,0.0,4.0,20.746122
2023-12-10 00:00:00+00:00,71.0,7.1085,1.2085,8.0,0.14,16.0,27.381308
2023-12-11 00:00:00+00:00,63.0,8.5085,5.3085,17.000002,0.0,16.0,27.691935
2023-12-12 00:00:00+00:00,51.0,6.7085,2.8585,1.6000001,0.0,8.0,20.620806
2023-12-13 00:00:00+00:00,61.0,5.0084996,2.9585001,9.900002,0.0,15.0,19.734436
2023-12-14 00:00:00+00:00,53.0,3.6085,1.2585001,0.9000001,0.0,4.0,15.315873
2023-12-15 00:00:00+00:00,51.0,5.8585,-0.24150002,0.5,0.0,3.0,16.62249
2023-12-16 00:00:00+00:00,51.0,7.8085,4.9585,0.1,0.0,1.0,24.033876
2023-12-17 00:00:00+00:00,3.0,9.8085,6.4585,0.0,0.0,0.0,23.587555
2023-12-18 00:00:00+00:00,3.0,7.1085,5.1085,0.0,0.0,0.0,22.530937
2023-12-19 00:00:00+00:00,55.0,7.3585,5.7584996,7.9,0.0,14.0,21.194187
2023-12-20 00:00:00+00:00,61.0,6.5084996,4.0585,5.9,0.0,15.0,33.449017
2023-12-21 00:00:00+00:00,73.0,8.7585,3.8085,16.7,0.28,18.0,37.801712
2023-12-22 00:00:00+00:00,73.0,4.4084997,1.1085,0.9,1.12,6.0,39.67847
2023-12-23 00:00:00+00:00,73.0,3.0585,0.5085,2.1000001,0.84,13.0,28.694056
2023-12-24 00:00:00+00:00,73.0,10.7085,1.0085,10.7,1.05,22.0,31.608328
2023-12-25 00:00:00+00:00,61.0,10.4585,8.0085,6.0999994,0.0,9.0,28.137634
2023-12-26 00:00:00+00:00,63.0,9.7085,4.0585,16.100002,0.0,13.0,32.561596
2023-12-27 00:00:00+00:00,3.0,5.0585,1.6585001,0.0,0.0,0.0,22.33161
2023-12-28 00:00:00+00:00,3.0,10.158501,5.2085,0.0,0.0,0.0,25.922499
2023-12-29 00:00:00+00:00,61.0,10.7085,7.4585,7.0000005,0.0,8.0,30.378967
2023-12-30 00:00:00+00:00,61.0,8.3085,4.2085,2.4999998,0.0,5.0,29.830078
2023-12-31 00:00:00+00:00,61.0,7.5084996,2.9585001,1.6,0.0,3.0,18.59845
