date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max
2021-12-01,8.5725,1.0225,4.2475,0.1,0.1,0.0,16.575644,27.72
2021-12-02,13.5725,5.6725,10.018334,2.1000001,2.1000001,0.0,28.1169,45.0
2021-12-03,9.3225,1.0225,5.443333,0.0,0.0,0.0,27.748037,50.76
2021-12-04,8.3725,0.3225,4.26625,0.0,0.0,0.0,13.70839,25.56
2021-12-05,7.5725,-0.027500004,4.2600007,0.0,0.0,0.0,15.192682,25.199999
2021-12-06,16.2725,8.3225,12.199582,5.5,5.5,0.0,35.97479,64.079994
2021-12-07,8.7225,0.72249997,3.5016663,0.1,0.1,0.0,28.28464,46.8
2021-12-08,4.7225,0.47249997,2.6037498,0.5,0.5,0.0,14.654254,23.4
2021-12-09,3.6225,-1.8774999,1.1474999,0.0,0.0,0.0,19.67195,32.399998
2021-12-10,8.4725,1.6725,5.2099996,0.0,0.0,0.0,10.691453,20.880001
2021-12-11,17.3725,4.9225,11.968333,6.0,6.0,0.0,35.65636,63.0
2021-12-12,12.6225,3.3225,6.6808333,0.90000004,0.90000004,0.0,34.207577,58.679996
2021-12-13,10.2725,1.9725001,5.4287505,0.0,0.0,0.0,20.140705,34.92
2021-12-14,10.4225,2.1725001,5.8683333,0.0,0.0,0.0,18.94024,29.88
2021-12-15,10.2725,1.3225,5.97875,1.0,1.0,0.0,22.89611,39.6
2021-12-16,14.5225,9.8225,11.674583,0.0,0.0,0.0,24.063513,40.68
2021-12-17,14.1225,6.0725,11.493335,0.0,0.0,0.0,21.986542,36.0
2021-12-18,6.7725,4.4225,5.4745827,3.6999996,3.6999996,0.0,12.7279215,23.759998
2021-12-19,7.2225,-1.6274999,3.7204173,0.4,0.4,0.0,27.579382,46.44
2021-12-20,1.7725,-4.4775,-1.3045831,0.0,0.0,0.0,17.87718,31.319998
2021-12-21,5.5225,-2.2275,1.3058333,0.1,0.1,0.0,13.783817,23.759998
2021-12-22,8.0725,0.022499993,4.1891665,4.1,4.1,0.0,26.712873,45.0
2021-12-23,2.2225,-2.2775,-0.03999999,0.0,0.0,0.0,19.576189,34.56
2021-12-24,5.7225,-1.6274999,1.3849999,2.0,0.0,1.4,14.81259,23.759998
2021-12-25,8.9725,0.42249995,5.3683333,4.7,4.7,0.0,14.386494,22.319998
2021-12-26,8.7225,3.1225,6.287084,0.2,0.2,0.0,23.507751,37.44
2021-12-27,2.6225,-1.4275,1.07875,1.7,0.90000004,0.56,13.684735,22.68
2021-12-28,8.3725,2.6725001,5.0850005,0.4,0.4,0.0,12.984975,21.24
2021-12-29,7.7225,4.2225,5.3475,10.599998,10.599998,0.0,12.413477,22.68
2021-12-30,8.5225,4.9225,6.3558335,3.1,3.1,0.0,11.183201,18.359999
2021-12-31,11.1225,6.6225,8.524583,1.2,1.2,0.0,15.141414,27.72
