PULocationID,Fecha,trip_distance,fare_amount,Es_verde,cantidad_viajes
3,2019-09-05,516400.63,2575565.83,0,219801
3,2019-09-06,504699.33,2608005.69,0,218367
3,2019-09-07,466162.43,2260540.3,0,197137
3,2019-09-08,442043.15,1989665.3,0,170868
3,2019-09-09,453983.79,2189239.68,0,191490
3,2019-09-10,497588.16,2517438.23,0,215273
3,2019-09-11,514016.71,2594582.98,0,223127
3,2019-09-12,552624.81,2876184.94,0,238328
3,2019-09-13,535265.51,2679100.27,0,222940
3,2019-09-14,503330.15,2429155.51,0,210760
3,2019-09-15,465306.74,2118079.92,0,180339
3,2019-09-16,460844.43,2256263.56,0,196170
3,2019-09-17,502477.17,2497462.14,0,213872
3,2019-09-18,525498.54,2630475.31,0,220749
3,2019-09-19,549077.28,2749180.04,0,228095
3,2019-09-20,530663.17,2656813.45,0,221532
3,2019-09-21,516889.41,2493792.43,0,214470
3,2019-09-22,469743.34,2143089.06,0,181523
3,2019-09-23,421776.05,2185487.22,0,173855
3,2019-09-24,454629.97,2361495.85,0,190646
3,2019-09-25,479768.58,2506114.99,0,196686
3,2019-09-26,532029.09,2688159.37,0,215454
3,2019-09-27,520519.14,2614973.53,0,214154
3,2019-09-28,519553.68,2451896.67,0,214607
3,2019-09-29,464438.88,2032001.79,0,177802
3,2019-09-30,382780.24,1757598.6,0,161209
4,2019-09-01,145.67000000000002,436.7,0,7
4,2019-09-02,138.06,471.0,0,6
4,2019-09-03,122.96000000000001,477.63,0,8
4,2019-09-04,126.15,511.13,0,7
4,2019-09-05,150.16,458.98,0,7
4,2019-09-06,155.18,596.04,0,10
4,2019-09-07,176.41,686.99,0,9
4,2019-09-08,115.72,456.71,0,7
4,2019-09-09,122.72,530.33,0,8
4,2019-09-10,101.05,307.75,0,6
4,2019-09-11,122.03999999999999,354.28,0,8
4,2019-09-12,132.69,597.03,0,9
4,2019-09-13,105.49,420.18,0,6
4,2019-09-14,220.06,655.11,0,11
4,2019-09-15,153.56,727.5,0,14
4,2019-09-16,216.41,972.33,0,8
4,2019-09-17,176.64,570.03,0,8
4,2019-09-18,168.35,539.26,0,11
4,2019-09-19,151.53,475.33,0,7
4,2019-09-20,134.58,412.74,0,6
4,2019-09-21,158.39,539.9,0,7
4,2019-09-22,164.8,475.5,0,7
4,2019-09-23,158.64,466.83,0,9
4,2019-09-24,226.25,893.33,0,16
4,2019-09-25,122.74000000000001,480.63,0,9
4,2019-09-26,183.41,596.82,0,12
4,2019-09-27,216.5,1136.19,0,14
4,2019-09-28,141.74,609.0,0,9
4,2019-09-29,163.16,677.31,0,9
4,2019-09-30,147.19,423.7,0,6
5,2019-09-01,10908.23,46546.49,0,2581
5,2019-09-02,6551.59,29184.2,0,1623
5,2019-09-03,8987.49,42449.96,0,2215
5,2019-09-04,10915.5,51718.45,0,2720
5,2019-09-05,11042.71,50403.48,0,2686
5,2019-09-06,11537.02,54055.96,0,2901
5,2019-09-07,10645.52,46748.71,0,2811
5,2019-09-08,11592.77,50853.38,0,2923
5,2019-09-09,9829.3,45767.35,0,2327
5,2019-09-10,11122.31,48078.98,0,2622
5,2019-09-11,10703.61,48112.35,0,2578
5,2019-09-12,11215.55,50463.18,0,2790
5,2019-09-13,11572.31,54673.04,0,2964
5,2019-09-14,12342.74,53394.62,0,3246
5,2019-09-15,11988.98,51528.69,0,2998
5,2019-09-16,10361.84,47904.61,0,2398
5,2019-09-17,9970.54,46972.06,0,2445
5,2019-09-18,10577.7,47805.79,0,2575
5,2019-09-19,11031.97,50645.7,0,2808
5,2019-09-20,12758.95,57609.46,0,3081
5,2019-09-21,12510.93,54394.9,0,3224
5,2019-09-22,11881.75,51031.2,0,2960
5,2019-09-23,9887.7,47021.08,0,2364
5,2019-09-24,11183.76,53119.03,0,2857
5,2019-09-25,10905.35,50061.35,0,2622
5,2019-09-26,11614.17,53308.19,0,2869
5,2019-09-27,12711.65,57253.28,0,3050
5,2019-09-28,12084.34,51226.23,0,3061
5,2019-09-29,12212.98,51185.15,0,2946
5,2019-09-30,7333.83,32126.54,0,1773
