PULocationID,Fecha,trip_distance,fare_amount,Es_verde,cantidad_viajes
4,2019-06-12,233.55,837.87,0,13
4,2019-06-13,244.87,883.1,0,21
4,2019-06-14,167.21,506.35,0,9
4,2019-06-15,107.21,325.47,0,8
4,2019-06-16,95.56,287.09000000000003,0,8
4,2019-06-17,213.49,635.04,0,11
4,2019-06-18,167.3,673.92,0,12
4,2019-06-19,280.56,849.24,0,14
4,2019-06-20,208.88,753.1800000000001,0,11
4,2019-06-21,235.82,801.69,0,15
4,2019-06-22,76.1,418.44,0,12
4,2019-06-23,122.27,594.08,0,15
4,2019-06-24,178.76999999999998,557.71,0,10
4,2019-06-25,144.36,711.03,0,13
4,2019-06-26,266.34,678.24,0,14
4,2019-06-27,236.61,943.72,0,12
4,2019-06-28,134.5,426.15999999999997,0,8
4,2019-06-29,139.93,520.5,0,16
4,2019-06-30,111.14000000000001,528.21,0,8
5,2019-06-01,15782.53,63247.8,0,3806
5,2019-06-02,14421.85,56931.52,0,3315
5,2019-06-03,13603.69,55961.15,0,2740
5,2019-06-04,14666.56,58731.58,0,3147
5,2019-06-05,11849.25,47776.56,0,2742
5,2019-06-06,14528.09,58317.57,0,3125
5,2019-06-07,15952.92,64469.46,0,3350
5,2019-06-08,15023.11,58957.03,0,3621
5,2019-06-09,13912.44,52011.61,0,3099
5,2019-06-10,9797.11,38218.52,0,2016
5,2019-06-11,13394.04,52555.95,0,2704
5,2019-06-12,13903.6,57746.59,0,3069
5,2019-06-13,13450.45,61475.74,0,3301
5,2019-06-14,13900.54,61659.17,0,3245
5,2019-06-15,14500.35,63917.73,0,3602
5,2019-06-16,13136.34,58806.73,0,3195
5,2019-06-17,10914.1,49306.89,0,2405
5,2019-06-18,11170.68,54314.51,0,2784
5,2019-06-19,12164.49,56769.4,0,3005
5,2019-06-20,13643.57,62113.82,0,3209
5,2019-06-21,15113.47,70483.07,0,3684
5,2019-06-22,12842.46,55073.13,0,3286
5,2019-06-23,13358.97,58223.27,0,3335
5,2019-06-24,10815.29,49832.89,0,2436
5,2019-06-25,12222.34,56716.0,0,2936
5,2019-06-26,12815.85,59653.48,0,3082
5,2019-06-27,13693.44,64887.77,0,3358
5,2019-06-28,13258.0,60962.99,0,3144
5,2019-06-29,12357.03,52986.46,0,2959
5,2019-06-30,12087.62,52012.6,0,2820
