PULocationID,Fecha,trip_distance,fare_amount,Es_verde,cantidad_viajes
2,2019-12-10,2252.18,11764.210000000001,0,435
2,2019-12-11,2287.35,11017.66,0,384
2,2019-12-12,2250.55,11015.53,0,392
2,2019-12-13,2685.69,12449.85,0,452
2,2019-12-14,2036.27,9725.55,0,370
2,2019-12-15,2060.34,11659.41,0,461
2,2019-12-16,2408.49,11998.71,0,438
2,2019-12-17,2886.63,12965.49,0,451
2,2019-12-18,2775.06,13456.49,0,472
2,2019-12-19,2834.04,13202.05,0,481
2,2019-12-20,3368.11,15992.99,0,597
2,2019-12-21,2339.97,11135.93,0,411
2,2019-12-22,2671.5,12846.61,0,490
2,2019-12-23,2598.67,11133.11,0,409
2,2019-12-24,2827.53,13785.95,0,600
2,2019-12-25,2680.6,12261.02,0,514
2,2019-12-26,1788.93,9145.35,0,293
2,2019-12-27,2056.61,11152.18,0,370
2,2019-12-28,1935.23,10536.29,0,340
2,2019-12-29,2468.91,11585.49,0,454
2,2019-12-30,2447.61,10174.8,0,364
2,2019-12-31,2615.05,11495.23,0,501
3,2019-12-01,375385.05,1748618.55,0,159285
3,2019-12-02,402358.77,2006621.71,0,183919
3,2019-12-03,507543.4,2580380.24,0,223981
3,2019-12-04,551532.13,2747758.39,0,228071
3,2019-12-05,594989.74,3037086.73,0,248293
3,2019-12-06,593279.51,3023984.39,0,251882
3,2019-12-07,571464.42,2893451.9,0,248940
3,2019-12-08,508935.23,2333674.1,0,199835
3,2019-12-09,470265.3,2436553.88,0,202799
3,2019-12-10,520881.86,2747262.92,0,225351
3,2019-12-11,572139.39,2940550.25,0,246270
3,2019-12-12,616539.31,3209886.54,0,253801
3,2019-12-13,607742.66,3201101.8,0,255394
3,2019-12-14,569957.96,2871888.07,0,244354
3,2019-12-15,536769.29,2470907.02,0,211268
3,2019-12-16,500705.24,2892324.77,0,216334
3,2019-12-17,531551.61,2744659.66,0,237843
3,2019-12-18,576700.37,2954968.38,0,247281
3,2019-12-19,621172.79,3162951.77,0,265452
3,2019-12-20,601137.2,2995986.04,0,253797
3,2019-12-21,498459.28,2365439.26,0,210923
3,2019-12-22,409056.89,1902790.01,0,162617
3,2019-12-23,385112.21,1894824.44,0,164624
3,2019-12-24,343396.32,1558776.98,0,151400
3,2019-12-25,240348.69,1022846.23,0,90525
3,2019-12-26,305454.42,1443207.23,0,129738
3,2019-12-27,358959.26,1715863.0,0,151118
3,2019-12-28,382114.28,1809673.82,0,154565
3,2019-12-29,361244.32,1658248.97,0,145175
3,2019-12-30,348012.16,1687145.61,0,155788
3,2019-12-31,345229.82,1608847.38,0,152770
4,2019-12-01,121.48,399.95,0,8
4,2019-12-02,193.35999999999999,585.74,0,10
4,2019-12-03,139.73,418.13,0,8
4,2019-12-04,197.96,671.13,0,10
4,2019-12-05,141.2,423.72,0,9
4,2019-12-06,166.49,979.74,0,11
4,2019-12-07,133.37,472.95,0,6
4,2019-12-08,41.03,116.0,0,2
4,2019-12-09,133.12,572.98,0,9
4,2019-12-10,206.07,646.63,0,10
4,2019-12-11,132.04000000000002,483.79,0,8
4,2019-12-12,149.03,458.13,0,9
4,2019-12-13,184.29,603.45,0,13
4,2019-12-14,138.65,409.0,0,9
4,2019-12-15,232.74,649.71,0,8
4,2019-12-16,166.5,465.21,0,7
4,2019-12-17,72.35,212.0,0,5
4,2019-12-18,206.28,718.37,0,12
4,2019-12-19,102.44,499.94,0,9
4,2019-12-20,183.39,734.56,0,12
4,2019-12-21,123.93,488.04,0,9
4,2019-12-22,166.08,809.8100000000001,0,14
4,2019-12-23,171.94,542.81,0,11
4,2019-12-24,143.13,434.08,0,9
4,2019-12-25,139.79,538.7,0,8
4,2019-12-26,128.28,444.0,0,8
4,2019-12-27,185.66,703.5,0,10
4,2019-12-28,150.6,445.5,0,10
4,2019-12-29,145.44,592.74,0,12
4,2019-12-30,132.4,483.0,0,12
4,2019-12-31,148.6,433.5,0,9
5,2019-12-01,6689.78,31909.54,0,1782
5,2019-12-02,7709.53,36630.79,0,1857
5,2019-12-03,9655.32,44833.89,0,2410
5,2019-12-04,10279.93,44808.74,0,2408
5,2019-12-05,13238.06,58373.21,0,3074
5,2019-12-06,11974.99,57422.95,0,3113
5,2019-12-07,11762.4,53371.57,0,3215
5,2019-12-08,11451.57,50994.81,0,2876
5,2019-12-09,9405.7,45835.62,0,2366
5,2019-12-10,11100.41,52585.25,0,2672
5,2019-12-11,11789.06,54785.56,0,3050
5,2019-12-12,12805.0,60551.69,0,3316
5,2019-12-13,13404.98,63830.69,0,3556
5,2019-12-14,15032.14,69567.28,0,4201
5,2019-12-15,15226.52,66762.03,0,3868
5,2019-12-16,9419.9,43948.68,0,2293
5,2019-12-17,11482.8,53737.35,0,2893
5,2019-12-18,12738.56,58924.37,0,3128
5,2019-12-19,12929.42,60046.02,0,3187
5,2019-12-20,14562.73,66151.54,0,3505
5,2019-12-21,10260.46,45412.11,0,2606
5,2019-12-22,10179.74,45332.55,0,2372
5,2019-12-23,9098.0,41927.58,0,2113
5,2019-12-24,7782.08,35833.54,0,1870
5,2019-12-25,6892.03,30760.94,0,1400
5,2019-12-26,6594.94,29186.12,0,1489
5,2019-12-27,7208.3,33695.34,0,1692
5,2019-12-28,6917.83,30321.76,0,1714
5,2019-12-29,8292.96,36780.65,0,1956
5,2019-12-30,6801.4,31554.63,0,1684
5,2019-12-31,9237.87,41863.74,0,2221
